Latitude Longitude Flood
3.125000000000000000e+01 -9.615000000000000568e+01 8.313710106299841522e-19
3.125000000000000000e+01 -9.609999999999999432e+01 9.593563945612234281e-19
3.125000000000000000e+01 -9.604999999999999716e+01 8.938781973479730198e-19
3.125000000000000000e+01 -9.600000000000000000e+01 7.457662033536361665e-19
3.125000000000000000e+01 -9.595000000000000284e+01 6.493974078572629301e-19
3.125000000000000000e+01 -9.590000000000000568e+01 6.565253549237380875e-19
3.125000000000000000e+01 -9.584999999999999432e+01 6.075381147397496953e-19
3.125000000000000000e+01 -9.579999999999999716e+01 5.264271193946921153e-19
3.125000000000000000e+01 -9.575000000000000000e+01 3.798271155464873970e-19
3.125000000000000000e+01 -9.570000000000000284e+01 5.285566262396478358e-19
3.125000000000000000e+01 -9.565000000000000568e+01 5.957814110700511763e-19
3.125000000000000000e+01 -9.559999999999999432e+01 5.986100122149222322e-19
3.125000000000000000e+01 -9.554999999999999716e+01 5.868844046443938906e-19
3.125000000000000000e+01 -9.550000000000000000e+01 6.861333055679641095e-19
3.125000000000000000e+01 -9.545000000000000284e+01 6.358153604593717508e-19
3.125000000000000000e+01 -9.540000000000000568e+01 6.000857426325482766e-19
3.125000000000000000e+01 -9.534999999999999432e+01 6.419943896127326669e-19
3.125000000000000000e+01 -9.529999999999999716e+01 7.616854000240543650e-19
3.125000000000000000e+01 -9.525000000000000000e+01 6.943456586491214363e-19
3.125000000000000000e+01 -9.520000000000000284e+01 8.451743699552860573e-19
3.125000000000000000e+01 -9.515000000000000568e+01 8.610124820031720413e-19
3.125000000000000000e+01 -9.509999999999999432e+01 9.560161345447872615e-19
3.125000000000000000e+01 -9.504999999999999716e+01 9.725482640206405391e-19
3.125000000000000000e+01 -9.500000000000000000e+01 9.075657694815464173e-19
3.125000000000000000e+01 -9.495000000000000284e+01 9.249073385494793683e-19
3.125000000000000000e+01 -9.490000000000000568e+01 7.811675752715570174e-19
3.125000000000000000e+01 -9.484999999999999432e+01 7.912297138105260253e-19
3.125000000000000000e+01 -9.479999999999999716e+01 8.163976188981849230e-19
3.125000000000000000e+01 -9.475000000000000000e+01 9.849940909152563608e-19
3.125000000000000000e+01 -9.470000000000000284e+01 9.619033003746636974e-19
3.125000000000000000e+01 -9.465000000000000568e+01 9.231117120597726718e-19
3.125000000000000000e+01 -9.459999999999999432e+01 8.424757874466532808e-19
3.125000000000000000e+01 -9.454999999999999716e+01 8.330513796264123591e-19
3.125000000000000000e+01 -9.450000000000000000e+01 7.931908718145737628e-19
3.125000000000000000e+01 -9.445000000000000284e+01 8.424397787327917704e-19
3.125000000000000000e+01 -9.440000000000000568e+01 6.765346599027038088e-19
3.125000000000000000e+01 -9.434999999999999432e+01 6.927384720599213331e-19
3.125000000000000000e+01 -9.429999999999999716e+01 7.009853134155197964e-19
3.125000000000000000e+01 -9.425000000000000000e+01 8.225545551717123332e-19
3.125000000000000000e+01 -9.420000000000000284e+01 9.945944194539372435e-19
3.125000000000000000e+01 -9.415000000000000568e+01 9.294942472654401140e-19
3.125000000000000000e+01 -9.409999999999999432e+01 1.003975196541892391e-18
3.125000000000000000e+01 -9.404999999999999716e+01 1.092504301819000410e-18
3.125000000000000000e+01 -9.400000000000000000e+01 1.210816189466063854e-18
3.130000000000000071e+01 -9.800000000000000000e+01 1.868495642657046807e-18
3.130000000000000071e+01 -9.795000000000000284e+01 1.643327512770168551e-18
3.130000000000000071e+01 -9.790000000000000568e+01 1.528277239084775786e-18
3.130000000000000071e+01 -9.784999999999999432e+01 1.551705252014995472e-18
3.130000000000000071e+01 -9.779999999999999716e+01 1.793252833960286798e-18
3.130000000000000071e+01 -9.775000000000000000e+01 1.786828021760874252e-18
3.130000000000000071e+01 -9.770000000000000284e+01 1.674190306744213462e-18
3.130000000000000071e+01 -9.765000000000000568e+01 1.552840655395469477e-18
3.130000000000000071e+01 -9.759999999999999432e+01 1.573604172137204296e-18
3.130000000000000071e+01 -9.754999999999999716e+01 1.555089063440590824e-18
3.130000000000000071e+01 -9.750000000000000000e+01 1.061187889824550435e-18
3.130000000000000071e+01 -9.745000000000000284e+01 1.216135396773265961e-18
3.130000000000000071e+01 -9.740000000000000568e+01 1.182506668729792753e-18
3.130000000000000071e+01 -9.734999999999999432e+01 1.311623630079296295e-18
3.130000000000000071e+01 -9.729999999999999716e+01 1.345073195858525524e-18
3.130000000000000071e+01 -9.725000000000000000e+01 1.148255379051585286e-18
3.130000000000000071e+01 -9.720000000000000284e+01 9.795220767921506484e-19
3.130000000000000071e+01 -9.715000000000000568e+01 9.060021603163582087e-19
3.130000000000000071e+01 -9.709999999999999432e+01 8.015310329901452561e-19
3.130000000000000071e+01 -9.704999999999999716e+01 8.110005897452582589e-19
3.130000000000000071e+01 -9.700000000000000000e+01 6.469427681812941777e-19
3.130000000000000071e+01 -9.695000000000000284e+01 6.007930548616439055e-19
3.130000000000000071e+01 -9.690000000000000568e+01 6.435523412394768411e-19
3.130000000000000071e+01 -9.684999999999999432e+01 6.373851186940458497e-19
3.130000000000000071e+01 -9.679999999999999716e+01 6.047842656518720690e-19
3.130000000000000071e+01 -9.675000000000000000e+01 7.353116879321143764e-19
3.130000000000000071e+01 -9.670000000000000284e+01 7.179363838404632462e-19
3.130000000000000071e+01 -9.665000000000000568e+01 8.073964071991195643e-19
3.130000000000000071e+01 -9.659999999999999432e+01 8.958814431731535740e-19
3.130000000000000071e+01 -9.654999999999999716e+01 9.138161487421409056e-19
3.130000000000000071e+01 -9.650000000000000000e+01 6.990335940342155646e-19
3.130000000000000071e+01 -9.645000000000000284e+01 6.534540432375130628e-19
3.130000000000000071e+01 -9.640000000000000568e+01 5.846109680096276002e-19
3.130000000000000071e+01 -9.634999999999999432e+01 6.743176556160035500e-19
3.130000000000000071e+01 -9.629999999999999716e+01 6.511203274372078206e-19
3.130000000000000071e+01 -9.625000000000000000e+01 7.408688859195500857e-19
3.130000000000000071e+01 -9.620000000000000284e+01 8.419881242996577697e-19
3.130000000000000071e+01 -9.615000000000000568e+01 8.081952091194717035e-19
3.130000000000000071e+01 -9.609999999999999432e+01 6.752239950696530556e-19
3.130000000000000071e+01 -9.604999999999999716e+01 7.330565959216309660e-19
3.130000000000000071e+01 -9.600000000000000000e+01 6.302058683223916682e-19
3.130000000000000071e+01 -9.595000000000000284e+01 5.873309177131362119e-19
3.130000000000000071e+01 -9.590000000000000568e+01 8.529476743359751520e-19
3.130000000000000071e+01 -9.584999999999999432e+01 7.071281781315207139e-19
3.130000000000000071e+01 -9.579999999999999716e+01 4.679561874395626287e-19
3.130000000000000071e+01 -9.575000000000000000e+01 4.021122672316719260e-19
3.130000000000000071e+01 -9.570000000000000284e+01 4.104796260349734043e-19
3.130000000000000071e+01 -9.565000000000000568e+01 4.416623548310335784e-19
3.130000000000000071e+01 -9.559999999999999432e+01 6.244227703506719358e-19
3.130000000000000071e+01 -9.554999999999999716e+01 7.664618528774926845e-19
3.130000000000000071e+01 -9.550000000000000000e+01 7.398362537168745661e-19
3.130000000000000071e+01 -9.545000000000000284e+01 6.911227561979382796e-19
3.130000000000000071e+01 -9.540000000000000568e+01 7.345402293817135582e-19
3.130000000000000071e+01 -9.534999999999999432e+01 7.241942742738933926e-19
3.130000000000000071e+01 -9.529999999999999716e+01 6.417734934741955974e-19
3.130000000000000071e+01 -9.525000000000000000e+01 8.471533542761239944e-19
3.130000000000000071e+01 -9.520000000000000284e+01 7.825522083845193271e-19
3.130000000000000071e+01 -9.515000000000000568e+01 8.185184188954911898e-19
3.130000000000000071e+01 -9.509999999999999432e+01 9.648576920324830643e-19
3.130000000000000071e+01 -9.504999999999999716e+01 9.025187696348479902e-19
3.130000000000000071e+01 -9.500000000000000000e+01 8.926659969700627933e-19
3.130000000000000071e+01 -9.495000000000000284e+01 8.723801122815497568e-19
3.130000000000000071e+01 -9.490000000000000568e+01 7.267738740223998865e-19
3.130000000000000071e+01 -9.484999999999999432e+01 8.672182427511034508e-19
3.130000000000000071e+01 -9.479999999999999716e+01 9.735664508976269638e-19
3.130000000000000071e+01 -9.475000000000000000e+01 8.730472156528355082e-19
3.130000000000000071e+01 -9.470000000000000284e+01 9.390345199840675971e-19
3.130000000000000071e+01 -9.465000000000000568e+01 8.772416446574420671e-19
3.130000000000000071e+01 -9.459999999999999432e+01 8.921813247678039016e-19
3.130000000000000071e+01 -9.454999999999999716e+01 8.725756420584091416e-19
3.130000000000000071e+01 -9.450000000000000000e+01 7.240166144510037972e-19
3.130000000000000071e+01 -9.445000000000000284e+01 7.058742072628228707e-19
3.130000000000000071e+01 -9.440000000000000568e+01 6.927384720599213331e-19
3.130000000000000071e+01 -9.434999999999999432e+01 8.194331774622558564e-19
3.130000000000000071e+01 -9.429999999999999716e+01 8.540428966311934939e-19
3.130000000000000071e+01 -9.425000000000000000e+01 8.884753163244012759e-19
3.130000000000000071e+01 -9.420000000000000284e+01 1.074190552918523291e-18
3.130000000000000071e+01 -9.415000000000000568e+01 9.306104569627911703e-19
3.130000000000000071e+01 -9.409999999999999432e+01 1.018502799376832272e-18
3.130000000000000071e+01 -9.404999999999999716e+01 1.201893113465504086e-18
3.130000000000000071e+01 -9.400000000000000000e+01 1.158763102587512048e-18
3.135000000000000142e+01 -9.800000000000000000e+01 1.834700745994919259e-18
3.135000000000000142e+01 -9.795000000000000284e+01 1.733655762116182726e-18
3.135000000000000142e+01 -9.790000000000000568e+01 1.479014808925910803e-18
3.135000000000000142e+01 -9.784999999999999432e+01 1.806747199527671474e-18
3.135000000000000142e+01 -9.779999999999999716e+01 1.853067692718341144e-18
3.135000000000000142e+01 -9.775000000000000000e+01 1.756329825379053141e-18
3.135000000000000142e+01 -9.770000000000000284e+01 1.371313474357041214e-18
3.135000000000000142e+01 -9.765000000000000568e+01 1.217127733360744310e-18
3.135000000000000142e+01 -9.759999999999999432e+01 1.155348627815742971e-18
3.135000000000000142e+01 -9.754999999999999716e+01 1.229294357072314068e-18
3.135000000000000142e+01 -9.750000000000000000e+01 1.328465793884747448e-18
3.135000000000000142e+01 -9.745000000000000284e+01 1.276352245171757388e-18
3.135000000000000142e+01 -9.740000000000000568e+01 1.316289290225840766e-18
3.135000000000000142e+01 -9.734999999999999432e+01 1.283417653010341956e-18
3.135000000000000142e+01 -9.729999999999999716e+01 1.140096845033060263e-18
3.135000000000000142e+01 -9.725000000000000000e+01 1.049093228615961379e-18
3.135000000000000142e+01 -9.720000000000000284e+01 8.993633048814844277e-19
3.135000000000000142e+01 -9.715000000000000568e+01 8.521506620745419218e-19
3.135000000000000142e+01 -9.709999999999999432e+01 7.304451334022275121e-19
3.135000000000000142e+01 -9.704999999999999716e+01 6.816795335567698105e-19
3.135000000000000142e+01 -9.700000000000000000e+01 5.981793461144684727e-19
3.135000000000000142e+01 -9.695000000000000284e+01 6.156808837635232244e-19
3.135000000000000142e+01 -9.690000000000000568e+01 8.142420283335645843e-19
3.135000000000000142e+01 -9.684999999999999432e+01 7.281733404773708297e-19
3.135000000000000142e+01 -9.679999999999999716e+01 6.913827700681347277e-19
3.135000000000000142e+01 -9.675000000000000000e+01 6.283542405177521519e-19
3.135000000000000142e+01 -9.670000000000000284e+01 8.430831314729668810e-19
3.135000000000000142e+01 -9.665000000000000568e+01 8.600377544771361660e-19
3.135000000000000142e+01 -9.659999999999999432e+01 8.283777839844009308e-19
3.135000000000000142e+01 -9.654999999999999716e+01 6.835313850170770668e-19
3.135000000000000142e+01 -9.650000000000000000e+01 7.993119176540897428e-19
3.135000000000000142e+01 -9.645000000000000284e+01 6.824971456175932054e-19
3.135000000000000142e+01 -9.640000000000000568e+01 7.217510712909943729e-19
3.135000000000000142e+01 -9.634999999999999432e+01 6.676321628462706386e-19
3.135000000000000142e+01 -9.629999999999999716e+01 7.124396294826116436e-19
3.135000000000000142e+01 -9.625000000000000000e+01 8.620727858835252975e-19
3.135000000000000142e+01 -9.620000000000000284e+01 8.794602161502855233e-19
3.135000000000000142e+01 -9.615000000000000568e+01 8.220960112190072973e-19
3.135000000000000142e+01 -9.609999999999999432e+01 7.281809147985246471e-19
3.135000000000000142e+01 -9.604999999999999716e+01 7.458419598827858685e-19
3.135000000000000142e+01 -9.600000000000000000e+01 7.387144648081024828e-19
3.135000000000000142e+01 -9.595000000000000284e+01 7.995404429351292073e-19
3.135000000000000142e+01 -9.590000000000000568e+01 5.822595652344347330e-19
3.135000000000000142e+01 -9.584999999999999432e+01 7.769613619239648638e-19
3.135000000000000142e+01 -9.579999999999999716e+01 5.805657146044936161e-19
3.135000000000000142e+01 -9.575000000000000000e+01 5.023864202000143733e-19
3.135000000000000142e+01 -9.570000000000000284e+01 4.046053147155741166e-19
3.135000000000000142e+01 -9.565000000000000568e+01 4.185704434650856229e-19
3.135000000000000142e+01 -9.559999999999999432e+01 5.379532890458263968e-19
3.135000000000000142e+01 -9.554999999999999716e+01 5.302019174511983124e-19
3.135000000000000142e+01 -9.550000000000000000e+01 5.955264876995944635e-19
3.135000000000000142e+01 -9.545000000000000284e+01 5.923989556198308512e-19
3.135000000000000142e+01 -9.540000000000000568e+01 7.756805222522345670e-19
3.135000000000000142e+01 -9.534999999999999432e+01 8.237566748319279497e-19
3.135000000000000142e+01 -9.529999999999999716e+01 8.536454219180338212e-19
3.135000000000000142e+01 -9.525000000000000000e+01 9.388121076729893603e-19
3.135000000000000142e+01 -9.520000000000000284e+01 7.994926872185371536e-19
3.135000000000000142e+01 -9.515000000000000568e+01 7.126999313975254390e-19
3.135000000000000142e+01 -9.509999999999999432e+01 7.644007888228781697e-19
3.135000000000000142e+01 -9.504999999999999716e+01 7.665065227717787268e-19
3.135000000000000142e+01 -9.500000000000000000e+01 8.826694268366853080e-19
3.135000000000000142e+01 -9.495000000000000284e+01 6.962407121488087750e-19
3.135000000000000142e+01 -9.490000000000000568e+01 8.192384693852596038e-19
3.135000000000000142e+01 -9.484999999999999432e+01 7.979396756688553757e-19
3.135000000000000142e+01 -9.479999999999999716e+01 8.541051253426348262e-19
3.135000000000000142e+01 -9.475000000000000000e+01 9.413152614103065967e-19
3.135000000000000142e+01 -9.470000000000000284e+01 9.144413863314934298e-19
3.135000000000000142e+01 -9.465000000000000568e+01 9.474860542228456847e-19
3.135000000000000142e+01 -9.459999999999999432e+01 8.520224704374768325e-19
3.135000000000000142e+01 -9.454999999999999716e+01 8.671224432732017072e-19
3.135000000000000142e+01 -9.450000000000000000e+01 7.204160159031589235e-19
3.135000000000000142e+01 -9.445000000000000284e+01 6.927384720599213331e-19
3.135000000000000142e+01 -9.440000000000000568e+01 9.279227994468440020e-19
3.135000000000000142e+01 -9.434999999999999432e+01 8.494357899667415878e-19
3.135000000000000142e+01 -9.429999999999999716e+01 1.051039305017160315e-18
3.135000000000000142e+01 -9.425000000000000000e+01 1.087897066996815495e-18
3.135000000000000142e+01 -9.420000000000000284e+01 1.072719328791021730e-18
3.135000000000000142e+01 -9.415000000000000568e+01 9.574504691703362998e-19
3.135000000000000142e+01 -9.409999999999999432e+01 1.033082566173538089e-18
3.135000000000000142e+01 -9.404999999999999716e+01 1.153466448065328293e-18
3.135000000000000142e+01 -9.400000000000000000e+01 1.280597544728546615e-18
3.139999999999999858e+01 -9.800000000000000000e+01 1.885147211978850456e-18
3.139999999999999858e+01 -9.795000000000000284e+01 1.691200374005888034e-18
3.139999999999999858e+01 -9.790000000000000568e+01 1.614986056857163585e-18
3.139999999999999858e+01 -9.784999999999999432e+01 1.654559828358358992e-18
3.139999999999999858e+01 -9.779999999999999716e+01 1.544326965368058174e-18
3.139999999999999858e+01 -9.775000000000000000e+01 1.402573345356831103e-18
3.139999999999999858e+01 -9.770000000000000284e+01 1.365201467836386279e-18
3.139999999999999858e+01 -9.765000000000000568e+01 1.686216064223334139e-18
3.139999999999999858e+01 -9.759999999999999432e+01 1.158286483126628926e-18
3.139999999999999858e+01 -9.754999999999999716e+01 1.283675744900401214e-18
3.139999999999999858e+01 -9.750000000000000000e+01 1.377952722385296024e-18
3.139999999999999858e+01 -9.745000000000000284e+01 1.361620122266680489e-18
3.139999999999999858e+01 -9.740000000000000568e+01 1.196944555771163495e-18
3.139999999999999858e+01 -9.734999999999999432e+01 1.060667834414998030e-18
3.139999999999999858e+01 -9.729999999999999716e+01 1.126585577677549635e-18
3.139999999999999858e+01 -9.725000000000000000e+01 1.096589877474549903e-18
3.139999999999999858e+01 -9.720000000000000284e+01 1.092113679491945842e-18
3.139999999999999858e+01 -9.715000000000000568e+01 9.237972780250082328e-19
3.139999999999999858e+01 -9.709999999999999432e+01 7.453639031967497324e-19
3.139999999999999858e+01 -9.704999999999999716e+01 6.493981976210873462e-19
3.139999999999999858e+01 -9.700000000000000000e+01 6.186080647861858664e-19
3.139999999999999858e+01 -9.695000000000000284e+01 7.375314607107756391e-19
3.139999999999999858e+01 -9.690000000000000568e+01 7.611321710184835865e-19
3.139999999999999858e+01 -9.684999999999999432e+01 8.132252933434640391e-19
3.139999999999999858e+01 -9.679999999999999716e+01 7.336808193677316759e-19
3.139999999999999858e+01 -9.675000000000000000e+01 6.745319043022788589e-19
3.139999999999999858e+01 -9.670000000000000284e+01 7.433065187417577035e-19
3.139999999999999858e+01 -9.665000000000000568e+01 9.262800278460494081e-19
3.139999999999999858e+01 -9.659999999999999432e+01 8.015262665312516705e-19
3.139999999999999858e+01 -9.654999999999999716e+01 8.222504188969556714e-19
3.139999999999999858e+01 -9.650000000000000000e+01 8.264075928550234265e-19
3.139999999999999858e+01 -9.645000000000000284e+01 7.998110809526565856e-19
3.139999999999999858e+01 -9.640000000000000568e+01 7.068509975205791782e-19
3.139999999999999858e+01 -9.634999999999999432e+01 6.691320770615805723e-19
3.139999999999999858e+01 -9.629999999999999716e+01 7.166911875447956623e-19
3.139999999999999858e+01 -9.625000000000000000e+01 7.454996650948783603e-19
3.139999999999999858e+01 -9.620000000000000284e+01 6.449945283530137302e-19
3.139999999999999858e+01 -9.615000000000000568e+01 6.880956437957773520e-19
3.139999999999999858e+01 -9.609999999999999432e+01 7.912477358036424600e-19
3.139999999999999858e+01 -9.604999999999999716e+01 6.768718292942395253e-19
3.139999999999999858e+01 -9.600000000000000000e+01 7.106553439812515989e-19
3.139999999999999858e+01 -9.595000000000000284e+01 7.242344557727256594e-19
3.139999999999999858e+01 -9.590000000000000568e+01 6.277741524836373365e-19
3.139999999999999858e+01 -9.584999999999999432e+01 7.035728106988741094e-19
3.139999999999999858e+01 -9.579999999999999716e+01 5.640844913667706804e-19
3.139999999999999858e+01 -9.575000000000000000e+01 4.102119236238634817e-19
3.139999999999999858e+01 -9.570000000000000284e+01 4.392214142507147754e-19
3.139999999999999858e+01 -9.565000000000000568e+01 4.614689227696468834e-19
3.139999999999999858e+01 -9.559999999999999432e+01 5.330410011646635604e-19
3.139999999999999858e+01 -9.554999999999999716e+01 6.103628671404965296e-19
3.139999999999999858e+01 -9.550000000000000000e+01 7.817801377485553972e-19
3.139999999999999858e+01 -9.545000000000000284e+01 8.348028063150839391e-19
3.139999999999999858e+01 -9.540000000000000568e+01 8.020546496160767112e-19
3.139999999999999858e+01 -9.534999999999999432e+01 8.215156995292248382e-19
3.139999999999999858e+01 -9.529999999999999716e+01 7.281095412890103867e-19
3.139999999999999858e+01 -9.525000000000000000e+01 7.213419595279830186e-19
3.139999999999999858e+01 -9.520000000000000284e+01 8.357289010863449352e-19
3.139999999999999858e+01 -9.515000000000000568e+01 9.226323539095273212e-19
3.139999999999999858e+01 -9.509999999999999432e+01 8.348745499462465488e-19
3.139999999999999858e+01 -9.504999999999999716e+01 7.835553380570415099e-19
3.139999999999999858e+01 -9.500000000000000000e+01 7.294691602672729424e-19
3.139999999999999858e+01 -9.495000000000000284e+01 6.872464178452626000e-19
3.139999999999999858e+01 -9.490000000000000568e+01 7.813457922552675980e-19
3.139999999999999858e+01 -9.484999999999999432e+01 9.507538041431814833e-19
3.139999999999999858e+01 -9.479999999999999716e+01 9.992884864274233506e-19
3.139999999999999858e+01 -9.475000000000000000e+01 9.228208940918192566e-19
3.139999999999999858e+01 -9.470000000000000284e+01 8.774041425204144257e-19
3.139999999999999858e+01 -9.465000000000000568e+01 9.038607880854273525e-19
3.139999999999999858e+01 -9.459999999999999432e+01 8.316502918298711315e-19
3.139999999999999858e+01 -9.454999999999999716e+01 7.623070717165723186e-19
3.139999999999999858e+01 -9.450000000000000000e+01 6.927384720599213331e-19
3.139999999999999858e+01 -9.445000000000000284e+01 8.239394123539192755e-19
3.139999999999999858e+01 -9.440000000000000568e+01 9.111809915503119393e-19
3.139999999999999858e+01 -9.434999999999999432e+01 8.906539624270898445e-19
3.139999999999999858e+01 -9.429999999999999716e+01 8.280981067514071156e-19
3.139999999999999858e+01 -9.425000000000000000e+01 9.877524690751739159e-19
3.139999999999999858e+01 -9.420000000000000284e+01 1.027722276720251370e-18
3.139999999999999858e+01 -9.415000000000000568e+01 9.172676387299733863e-19
3.139999999999999858e+01 -9.409999999999999432e+01 1.091680370820429924e-18
3.139999999999999858e+01 -9.404999999999999716e+01 1.261070841785859323e-18
3.139999999999999858e+01 -9.400000000000000000e+01 1.145187145481061067e-18
3.144999999999999929e+01 -9.800000000000000000e+01 1.655666002901845463e-18
3.144999999999999929e+01 -9.795000000000000284e+01 1.737680863136656249e-18
3.144999999999999929e+01 -9.790000000000000568e+01 1.761404843932980310e-18
3.144999999999999929e+01 -9.784999999999999432e+01 1.593467257254619914e-18
3.144999999999999929e+01 -9.779999999999999716e+01 1.521016260275775334e-18
3.144999999999999929e+01 -9.775000000000000000e+01 1.346321971575424860e-18
3.144999999999999929e+01 -9.770000000000000284e+01 1.694788038306551411e-18
3.144999999999999929e+01 -9.765000000000000568e+01 1.606344256856041591e-18
3.144999999999999929e+01 -9.759999999999999432e+01 1.319966531081565219e-18
3.144999999999999929e+01 -9.754999999999999716e+01 1.463655872152582036e-18
3.144999999999999929e+01 -9.750000000000000000e+01 1.408486776748118541e-18
3.144999999999999929e+01 -9.745000000000000284e+01 1.310128514258918952e-18
3.144999999999999929e+01 -9.740000000000000568e+01 1.144803887550678878e-18
3.144999999999999929e+01 -9.734999999999999432e+01 1.057883190590275731e-18
3.144999999999999929e+01 -9.729999999999999716e+01 8.957441198488359420e-19
3.144999999999999929e+01 -9.725000000000000000e+01 1.229779038325302585e-18
3.144999999999999929e+01 -9.720000000000000284e+01 1.049576403264109277e-18
3.144999999999999929e+01 -9.715000000000000568e+01 9.278769559358997590e-19
3.144999999999999929e+01 -9.709999999999999432e+01 8.184478530444721494e-19
3.144999999999999929e+01 -9.704999999999999716e+01 6.337020841253564777e-19
3.144999999999999929e+01 -9.700000000000000000e+01 5.931482300593421577e-19
3.144999999999999929e+01 -9.695000000000000284e+01 8.305384691088527281e-19
3.144999999999999929e+01 -9.690000000000000568e+01 8.731973722187900221e-19
3.144999999999999929e+01 -9.684999999999999432e+01 8.411799994893958537e-19
3.144999999999999929e+01 -9.679999999999999716e+01 7.693749398708957687e-19
3.144999999999999929e+01 -9.675000000000000000e+01 7.477236747373770285e-19
3.144999999999999929e+01 -9.670000000000000284e+01 8.116851518587027897e-19
3.144999999999999929e+01 -9.665000000000000568e+01 8.997956920883228907e-19
3.144999999999999929e+01 -9.659999999999999432e+01 8.735681698485453983e-19
3.144999999999999929e+01 -9.654999999999999716e+01 9.117698586311247632e-19
3.144999999999999929e+01 -9.650000000000000000e+01 8.430070324913283392e-19
3.144999999999999929e+01 -9.645000000000000284e+01 7.203429524995400768e-19
3.144999999999999929e+01 -9.640000000000000568e+01 6.361935861510888777e-19
3.144999999999999929e+01 -9.634999999999999432e+01 6.361935861510888777e-19
3.144999999999999929e+01 -9.629999999999999716e+01 7.052672593730105222e-19
3.144999999999999929e+01 -9.625000000000000000e+01 8.229347344694231786e-19
3.144999999999999929e+01 -9.620000000000000284e+01 8.782803897266850727e-19
3.144999999999999929e+01 -9.615000000000000568e+01 6.993987668887196966e-19
3.144999999999999929e+01 -9.609999999999999432e+01 7.094075087610363984e-19
3.144999999999999929e+01 -9.604999999999999716e+01 5.814289503738959244e-19
3.144999999999999929e+01 -9.600000000000000000e+01 5.755485371653104624e-19
3.144999999999999929e+01 -9.595000000000000284e+01 5.818701856969375245e-19
3.144999999999999929e+01 -9.590000000000000568e+01 5.850309277824253970e-19
3.144999999999999929e+01 -9.584999999999999432e+01 4.902131672410367131e-19
3.144999999999999929e+01 -9.579999999999999716e+01 6.062136600969642953e-19
3.144999999999999929e+01 -9.575000000000000000e+01 4.957928917918501961e-19
3.144999999999999929e+01 -9.570000000000000284e+01 5.191911097769261539e-19
3.144999999999999929e+01 -9.565000000000000568e+01 5.612925837373441098e-19
3.144999999999999929e+01 -9.559999999999999432e+01 7.503228650292669960e-19
3.144999999999999929e+01 -9.554999999999999716e+01 7.156552954880680429e-19
3.144999999999999929e+01 -9.550000000000000000e+01 6.809191921322603245e-19
3.144999999999999929e+01 -9.545000000000000284e+01 7.740863334721107238e-19
3.144999999999999929e+01 -9.540000000000000568e+01 7.946405049881378148e-19
3.144999999999999929e+01 -9.534999999999999432e+01 9.299013496705615491e-19
3.144999999999999929e+01 -9.529999999999999716e+01 8.053216919529140892e-19
3.144999999999999929e+01 -9.525000000000000000e+01 7.125745058087989365e-19
3.144999999999999929e+01 -9.520000000000000284e+01 5.935570728096433269e-19
3.144999999999999929e+01 -9.515000000000000568e+01 8.043778464380808144e-19
3.144999999999999929e+01 -9.509999999999999432e+01 6.537059079378520618e-19
3.144999999999999929e+01 -9.504999999999999716e+01 6.048704685466976553e-19
3.144999999999999929e+01 -9.500000000000000000e+01 7.494064907319358634e-19
3.144999999999999929e+01 -9.495000000000000284e+01 8.281595773248809452e-19
3.144999999999999929e+01 -9.490000000000000568e+01 7.446356534996254213e-19
3.144999999999999929e+01 -9.484999999999999432e+01 8.338397399649388400e-19
3.144999999999999929e+01 -9.479999999999999716e+01 8.457206409921455294e-19
3.144999999999999929e+01 -9.475000000000000000e+01 8.119071031272595334e-19
3.144999999999999929e+01 -9.470000000000000284e+01 7.053619635612771688e-19
3.144999999999999929e+01 -9.465000000000000568e+01 6.964208354548193277e-19
3.144999999999999929e+01 -9.459999999999999432e+01 6.948101467374690188e-19
3.144999999999999929e+01 -9.454999999999999716e+01 8.509991245082160817e-19
3.144999999999999929e+01 -9.450000000000000000e+01 8.228888555827136425e-19
3.144999999999999929e+01 -9.445000000000000284e+01 9.448610731432519325e-19
3.144999999999999929e+01 -9.440000000000000568e+01 9.454061524619940499e-19
3.144999999999999929e+01 -9.434999999999999432e+01 9.199016664592945686e-19
3.144999999999999929e+01 -9.429999999999999716e+01 9.782493827471572895e-19
3.144999999999999929e+01 -9.425000000000000000e+01 1.086083502517575149e-18
3.144999999999999929e+01 -9.420000000000000284e+01 1.149755467505429561e-18
3.144999999999999929e+01 -9.415000000000000568e+01 1.010399294137122416e-18
3.144999999999999929e+01 -9.409999999999999432e+01 1.173733883167317297e-18
3.144999999999999929e+01 -9.404999999999999716e+01 1.143739301552839416e-18
3.144999999999999929e+01 -9.400000000000000000e+01 1.050616094751222617e-18
3.150000000000000000e+01 -9.800000000000000000e+01 1.835162745478002148e-18
3.150000000000000000e+01 -9.795000000000000284e+01 1.678092310687452391e-18
3.150000000000000000e+01 -9.790000000000000568e+01 1.621363606215149871e-18
3.150000000000000000e+01 -9.784999999999999432e+01 1.382258880119813011e-18
3.150000000000000000e+01 -9.779999999999999716e+01 1.508213789075678961e-18
3.150000000000000000e+01 -9.775000000000000000e+01 1.501678809572545184e-18
3.150000000000000000e+01 -9.770000000000000284e+01 1.568778716820919448e-18
3.150000000000000000e+01 -9.765000000000000568e+01 1.643953169794908407e-18
3.150000000000000000e+01 -9.759999999999999432e+01 1.632755278609081092e-18
3.150000000000000000e+01 -9.754999999999999716e+01 1.451991762824687226e-18
